bvid,title,description,owner_mid,owner_name,published_at,view,like,coin,favorite,share,reply,danmaku,source_url,source_type,metric_precision,collected_at,age_days,content_type,explicit_operator,publication_year,views_per_day,weighted_interactions,weighted_engagement_rate,intent_rate,discussion_rate,archive_reach_score,archive_momentum_score,archive_engagement_score,archive_content_score,operator,association_type,association_weight,days_from_anchor,window_before_days,window_after_days
BV14X4y1U7iR,《明日方舟》EP -Morning Dew,"5月1日 Morning Dew 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/232276

【专辑介绍】
This room was built for one chair only
I’m not empty I’m just lonely
Oh no
I whisper as you fade

【歌曲列表】
Morning Dew",161775300,明日方舟,2023-05-01T03:09:25+00:00,2840198,158803,80596,64292,14174,12246,11537,https://www.bilibili.com/video/BV14X4y1U7iR,official_public_aggregate,exact_api,2026-09-02T18:57:35.244352+08:00,1222.672737300243,music_ep,,2023,2322.9421196316025,515238.5,0.18140935948831735,0.07864029197964367,0.00837371197360184,82.69581056466302,65.02732240437157,50.81967213114754,67.83242258652095,缪尔赛思,campaign_window,0.8924,3.0138,14,14
BV1Zs4y1c7td,《明日方舟》限定干员「缪尔赛思」前瞻PV,"今日的它孤身一木。

明天这里一定能成为新的林地。",161775300,明日方舟,2023-04-28T02:49:33+00:00,1444507,121316,39339,20252,14184,4942,11342,https://www.bilibili.com/video/BV1Zs4y1c7td,official_public_aggregate,exact_api,2026-09-02T18:54:49.233040+08:00,1225.6865335965392,operator_pv,缪尔赛思,2023,1178.5288982178622,296134.0,0.2050069677751648,0.06509279636581893,0.01127305025174679,43.169398907103826,35.154826958105645,72.1311475409836,49.4535519125683,缪尔赛思,direct_operator,1.0,0.0,14,14
BV1Ds4y1A7pK,《明日方舟》四周年特别直播节目（附字幕）,"再次感谢大家的支持，之后我们将在官方自媒体账号陆续更新《明日方舟》四周年庆典相关具体内容。
更多活动详情详见官网、游戏内及官方自媒体账号公告。",161775300,明日方舟,2023-04-27T05:15:00+00:00,701525,58831,14706,8677,2061,1849,5627,https://www.bilibili.com/video/BV1Ds4y1A7pK,official_public_aggregate,exact_api,2026-09-02T18:57:46.174104+08:00,1226.5855266520948,other_official,,2023,571.9332119585482,117367.0,0.1673026620576601,0.04863832365204376,0.01065678343608567,12.2040072859745,9.47176684881603,39.526411657559194,19.581056466302364,缪尔赛思,campaign_window,0.9679,-0.899,14,14
BV1fV4y1o7PW,《明日方舟》四周年庆典声优祝福,"-特别感谢-

（以下排名不分先后）

筱筝 许潇文 陈彦亦
云鹤追 于丰硕 闲踏梧桐
鬼头明里 佐藤元
石川由依 速水奖 寺岛拓笃
小林裕介 小西克幸 

来自各位老师们为本次《明日方舟》四周年送上的祝福。
非常感谢老师们的祝福与认可！",161775300,明日方舟,2023-04-27T04:54:26+00:00,369430,45350,6632,4978,943,1040,2321,https://www.bilibili.com/video/BV1fV4y1o7PW,official_public_aggregate,exact_api,2026-09-02T18:57:46.174104+08:00,1226.5998090595021,other_official,,2023,301.18217634752546,74119.5,0.20063205478710447,0.04745418617870774,0.009097799312454321,1.4571948998178506,2.3679417122040074,67.57741347905282,21.56648451730419,缪尔赛思,campaign_window,0.9674,-0.9133,14,14
BV1sT411H7CW,《明日方舟》四周年庆典印象曲 - Blues with you,《明日方舟》四周年庆典印象曲 - Blues with you,161775300,明日方舟,2023-04-27T03:00:00+00:00,1016863,81478,27552,25595,6718,2511,962,https://www.bilibili.com/video/BV1sT411H7CW,official_public_aggregate,exact_api,2026-09-02T18:57:53.192668+08:00,1226.6792766520948,other_official,,2023,828.9558806074117,212173.5,0.20865495155197897,0.0840427864913956,0.0034154060084790184,25.318761384335154,20.9471766848816,75.0455373406193,38.92531876138433,缪尔赛思,campaign_window,0.9645,-0.9927,14,14
BV1Ac411J7Ki,《明日方舟》特别映像 [拉特兰：圣灵],"有歌谣唱：
“众圣徒行走至此，见无数辉光。”
“秩序闪烁，律法显现。”
“众圣徒说：应在此建筑一座城。”

于是萨科塔的乐园在地上建立，名为——拉特兰。",161775300,明日方舟,2023-04-24T03:00:00+00:00,1149873,90892,17302,14717,6825,3849,1231,https://www.bilibili.com/video/BV1Ac411J7Ki,official_public_aggregate,exact_api,2026-09-02T18:57:42.230695+08:00,1229.6792766520948,animation_brand,,2023,935.0999255111674,181794.0,0.15809919878108278,0.04657992665276948,0.004417879191875972,30.418943533697636,25.500910746812387,32.240437158469945,29.489981785063755,缪尔赛思,campaign_window,0.8574,-3.9927,14,14
BV13k4y1J7Lo,《明日方舟》特别映像 [萨米：接触],"本文件由哥伦比亚梅兰德探索协会自然勘察委员会整理，面向有志于进行萨米、乌萨斯以北冰原勘察活动的个人或团体。
想要获取完整的培训资料，请与自然勘察委员会的工作人员联系。
友情提示：本文件中的部分内容可能会引起一般民众不必要的恐慌。请勿将其泄露给大众媒体。",161775300,明日方舟,2023-04-23T03:00:00+00:00,1244638,95015,18763,13598,7976,4650,1779,https://www.bilibili.com/video/BV13k4y1J7Lo,official_public_aggregate,exact_api,2026-09-02T18:57:42.230695+08:00,1230.6792766520948,animation_brand,,2023,1011.3422917024151,191529.5,0.15388369951745004,0.04333388503323858,0.005165357316745913,34.97267759562842,28.77959927140255,28.59744990892532,31.20218579234973,缪尔赛思,campaign_window,0.8217,-4.9927,14,14
BV1m24y1c7ny,《明日方舟》x《命运2》 前瞻预告,很荣幸携手Bungie工作室，为博士们带来《明日方舟》x 《命运2》联动故事集以及联动时装。,161775300,明日方舟,2023-04-22T13:20:53+00:00,3060561,142886,18061,11543,43842,17206,12395,https://www.bilibili.com/video/BV1m24y1c7ny,official_public_aggregate,exact_api,2026-09-02T18:57:52.413633+08:00,1231.2481076706133,other_official,,2023,2485.73864270967,365626.5,0.11946388260191514,0.027769092006334786,0.009671756256451024,84.8816029143898,67.75956284153006,9.107468123861565,57.01275045537341,缪尔赛思,campaign_window,0.8014,-5.5616,14,14
BV13o4y1b7Tg,《小刻de画图写话》制作中预告,不可以吃的东西不可以吃！,161775300,明日方舟,2023-04-22T13:10:53+00:00,625465,71912,9485,89,2224,1049,205,https://www.bilibili.com/video/BV13o4y1b7Tg,official_public_aggregate,exact_api,2026-09-02T18:57:33.707593+08:00,1231.2550521150579,other_official,,2023,507.98979376821416,99408.0,0.15893455269279655,0.01900506023518502,0.0020049083481889474,9.65391621129326,6.9216757741347905,33.1511839708561,15.883424408014571,缪尔赛思,campaign_window,0.8011,-5.5685,14,14
BV1Tk4y1J71z,主线动画《明日方舟：冬隐归路》先导PV,"冰雪欲来，前路依旧。
主线动画《明日方舟：冬隐归路》 锐意制作中",161775300,明日方舟,2023-04-22T13:05:53+00:00,813044,83468,16901,9316,4817,2316,558,https://www.bilibili.com/video/BV1Tk4y1J71z,official_public_aggregate,exact_api,2026-09-02T18:57:42.230695+08:00,1231.25852433728,animation_brand,,2023,660.335732853194,154106.0,0.18954201740619203,0.0496283103989452,0.0035348640417984757,16.57559198542805,12.750455373406194,58.1056466302368,27.88706739526412,缪尔赛思,campaign_window,0.801,-5.572,14,14
BV1DM411V72x,《明日方舟》四周年庆典活动宣传pv,"--重铸未来 方舟启航--
《明日方舟》四周年庆典活动宣传pv

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

乌云在特里蒙上空聚集，雷声滚滚，快下雨了。

———————————— 
《明日方舟》四周年庆典即将开启，详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2023-04-22T12:10:53+00:00,4865684,178008,92499,43523,42863,24318,25327,https://www.bilibili.com/video/BV1DM411V72x,official_public_aggregate,exact_api,2026-09-02T18:57:46.174104+08:00,1231.2967187817244,event_pv,,2023,3951.6746254422155,627781.5,0.12902225052017352,0.04570950353537139,0.01020308758234197,95.08196721311475,79.05282331511839,14.571948998178508,66.12021857923497,缪尔赛思,campaign_window,0.7996,-5.6102,14,14
BV12m4y12726,《明日方舟》SideStory「孤星」活动先导PV,从来没有人质疑日升月落，也没有人质疑万物生长。,161775300,明日方舟,2023-04-22T12:05:53+00:00,2368561,130612,55414,32688,22406,4998,5539,https://www.bilibili.com/video/BV12m4y12726,official_public_aggregate,exact_api,2026-09-02T18:57:46.174104+08:00,1231.3001910039468,event_pv,,2023,1923.625950280071,384300.5,0.16225062390202322,0.06045696099868232,0.004448692687247658,73.77049180327869,57.74134790528234,34.790528233151186,57.26775956284153,缪尔赛思,campaign_window,0.7995,-5.6137,14,14
BV1yT411H79u,《明日方舟》EP -Endospore,"4月16日 Endospore 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/048713

【专辑介绍】
祝祷未来，敬祈新生。

【歌曲列表】
Endospore",161775300,明日方舟,2023-04-16T03:00:00+00:00,1715220,123522,44781,40512,11911,5037,1587,https://www.bilibili.com/video/BV1yT411H79u,official_public_aggregate,exact_api,2026-09-02T18:57:42.230695+08:00,1237.6792766520948,music_ep,,2023,1385.8355976029964,338190.0,0.19717004232693183,0.0802905749699747,0.0038618952670794416,54.09836065573771,43.169398907103826,65.93806921675774,54.37158469945355,缪尔赛思,campaign_window,0.5717,-11.9927,14,14
BV1WjmyYoE7d,《明日方舟》[卫戍协议] 宣传PV,,161775300,明日方舟,2024-11-11T03:01:44+00:00,1298048,76363,11268,7974,15777,17992,5751,https://www.bilibili.com/video/BV1WjmyYoE7d,official_public_aggregate,exact_api,2026-09-02T18:57:45.405200+08:00,662.6780729483912,other_pv,,2024,1958.791233614713,192041.5,0.14794637794596194,0.03312127132432699,0.01829131126121684,37.340619307832426,58.46994535519126,24.95446265938069,39.96357012750455,荒芜拉普兰德,campaign_window,0.5714,12.0012,14,14
BV11tSkYtEEJ,《明日方舟》EP - Figure It Out,"11月03日 Figure It Out 正式上架塞壬唱片官网，QQ音乐及网易云音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/048784

【专辑介绍】
苦恨生发的宽恕，穿透命运的盲目。
行走于无尽长路，我们不过只曾迷途。

【歌曲列表】
Figure It Out",161775300,明日方舟,2024-11-03T03:00:00+00:00,644899,45748,11779,12988,2038,25171,12176,https://www.bilibili.com/video/BV11tSkYtEEJ,official_public_aggregate,exact_api,2026-09-02T18:57:06.422974+08:00,670.6792766520949,music_ep,,2024,961.5609464172127,145240.5,0.22521433588825537,0.061704235857087696,0.05791139387718077,10.382513661202186,27.140255009107467,81.60291438979964,36.775956284153004,荒芜拉普兰德,campaign_window,0.8571,4.0,14,14
BV12dSfYVEac,《明日方舟》EP - Bloodstained Oath,"11月02日 Bloodstained Oath 正式上架塞壬唱片官网，QQ音乐及网易云音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/514529

【专辑介绍】
刀锋浸透猩红，精准如滴答挂钟。
沉默应答，体面落幕，是她赠予的终别礼物。

【歌曲列表】
Bloodstained Oath",161775300,明日方舟,2024-11-02T03:00:00+00:00,569703,46193,11483,12697,1674,2093,1123,https://www.bilibili.com/video/BV12dSfYVEac,official_public_aggregate,exact_api,2026-09-02T18:57:29.059707+08:00,671.6792766520949,music_ep,,2024,848.1771282860125,103276.0,0.18128042155298463,0.06766859223139074,0.005645046629559613,6.9216757741347905,22.040072859744992,50.45537340619308,24.517304189435336,荒芜拉普兰德,campaign_window,0.8929,3.0,14,14
BV1vUS9YCET7,《明日方舟》EP - Unmask,"11月01日 Unmask 正式上架塞壬唱片官网，QQ音乐及网易云音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/232242  

【专辑介绍】
夹起尾巴逃窜，亦或露出獠牙？
看那理性的疯狂，别有一番精彩。
撕碎遮掩懦弱的假面，颠覆书写好的表演！
来吧，来吧！嘲弄！破坏！好戏——即将开演。

【歌曲列表】
Unmask",161775300,明日方舟,2024-11-01T02:58:27+00:00,1367790,90981,49313,41311,10447,4958,10560,https://www.bilibili.com/video/BV1vUS9YCET7,official_public_aggregate,exact_api,2026-09-02T18:57:05.637992+08:00,672.6803530409838,music_ep,,2024,2033.3431678458219,316287.0,0.23123944465159124,0.10409638906557293,0.011345308855891622,39.89071038251366,59.74499089253188,84.15300546448088,59.125683060109296,荒芜拉普兰德,campaign_window,0.9286,1.9989,14,14
BV1KPSnYvE1H,《明日方舟》2024「感谢庆典」特别直播节目（附字幕）,再次感谢大家的支持，关于《明日方舟》2024「感谢庆典」更多活动详情详见官网、游戏内公告及官方自媒体账号。,161775300,明日方舟,2024-10-31T08:43:48+00:00,461886,32331,7898,5607,1226,1825,3310,https://www.bilibili.com/video/BV1KPSnYvE1H,official_public_aggregate,exact_api,2026-09-02T18:57:25.958176+08:00,673.440526652095,other_official,,2024,685.8601193726706,67411.5,0.1459483508917785,0.04403251018649623,0.01111746188453428,3.4608378870673953,13.661202185792352,23.67941712204007,12.586520947176684,荒芜拉普兰德,campaign_window,0.9558,1.2387,14,14
BV1hXS7YNEnf,《明日方舟》2024「感谢庆典」声优祝福,"-特别感谢-

（以下排名不分先后）

季冠霖 徐晨 曾彤 徐慧
李嘉祥 高山南 田所梓
名塚佳织 福山润 小西克幸

来自各位老师们为本次《明日方舟》2024「感谢庆典」送上的祝福。
非常感谢老师们的祝福与认可！",161775300,明日方舟,2024-10-31T07:01:34+00:00,371860,38002,6424,5851,1541,1898,2289,https://www.bilibili.com/video/BV1hXS7YNEnf,official_public_aggregate,exact_api,2026-09-02T18:57:43.803277+08:00,673.5115220224653,other_official,,2024,552.1212152144836,71166.5,0.191379820362502,0.05288818372505782,0.011259613833163018,1.639344262295082,8.743169398907105,59.92714025500911,21.256830601092894,荒芜拉普兰德,campaign_window,0.9583,1.1677,14,14
BV1HfSeYNEoZ,《明日方舟》限定干员「荒芜拉普兰德」前瞻PV,这一次，我给你们准备了好玩的问题。告诉我，狼群还在吗？,161775300,明日方舟,2024-10-30T03:00:03+00:00,1207891,85059,31342,19873,9483,4253,14773,https://www.bilibili.com/video/BV1HfSeYNEoZ,official_public_aggregate,exact_api,2026-09-02T18:57:15.817512+08:00,674.6792419298727,operator_pv,荒芜拉普兰德,2024,1790.3189025720021,229704.0,0.19016947721276176,0.06670386649126453,0.015751421278906788,32.60473588342441,53.73406193078324,58.834244080145716,46.81238615664845,荒芜拉普兰德,direct_operator,1.0,0.0,14,14
BV1iq13YjEMt,一分（多）钟看泰拉,用一包薯片的时间了解一个新知识，关注我的频道，大地的秘密等你来揭开。,161775300,明日方舟,2024-10-28T02:00:00+00:00,977298,68441,11596,12828,3456,1967,1295,https://www.bilibili.com/video/BV1iq13YjEMt,official_public_aggregate,exact_api,2026-09-02T18:57:50.848541+08:00,676.7209433187616,other_official,,2024,1444.1669193909595,131255.0,0.13430396869736763,0.04165362049241889,0.00333777414872434,23.497267759562842,45.71948998178507,18.0327868852459,28.524590163934427,荒芜拉普兰德,campaign_window,0.9271,-2.0417,14,14
BV1Lu1bY8EhJ,《明日方舟》特别映像[伊比利亚：炼金与征服],"但那都是过去了。
现在的伊比利亚没人需要出海，炼金术......也只是“贪婪的象征”罢了。",161775300,明日方舟,2024-10-27T03:00:00+00:00,709975,56619,12950,11154,7618,3044,1180,https://www.bilibili.com/video/BV1Lu1bY8EhJ,official_public_aggregate,exact_api,2026-09-02T18:57:04.096719+08:00,677.6792766520949,animation_brand,,2024,1047.6563537658315,132837.0,0.1871009542589528,0.060390858833057504,0.005949505264269869,12.932604735883423,29.690346083788704,55.373406193078324,30.69216757741348,荒芜拉普兰德,campaign_window,0.8929,-3.0,14,14
BV1Ty1tY2E9K,《明日方舟》特别映像[兽主：无形的同行者],「多利，你该管管你的羊崽子！」,161775300,明日方舟,2024-10-27T02:00:00+00:00,606852,47357,7585,7750,3865,2250,849,https://www.bilibili.com/video/BV1Ty1tY2E9K,official_public_aggregate,exact_api,2026-09-02T18:57:04.096719+08:00,677.7209433187616,animation_brand,,2024,895.4304953721509,93421.5,0.1539444543315339,0.04440951006176135,0.005106681695042613,8.925318761384334,24.772313296903462,28.77959927140255,19.635701275045538,荒芜拉普兰德,campaign_window,0.8914,-3.0417,14,14
BV1vN14YWEk1,求索泰拉 INVESTIGATED TERRA,,161775300,明日方舟,2024-10-26T13:30:00+00:00,760206,51942,14259,13511,4336,2746,1889,https://www.bilibili.com/video/BV1vN14YWEk1,official_public_aggregate,exact_api,2026-09-02T18:57:03.296797+08:00,678.2417766520949,other_official,,2024,1120.8480901198582,125553.5,0.16515720738852363,0.06000610360875868,0.0060970315940679235,14.754098360655737,33.33333333333333,37.52276867030965,27.158469945355186,荒芜拉普兰德,campaign_window,0.8728,-3.5625,14,14
BV1y21xYiE7b,「2025明日方舟音律联觉-熠曲丰碑」金曲评选活动,"音律联觉五周年？值得我亲自站出来。
我，大帝，掌控节奏与旋律的帝王，泰拉音乐的唯一霸主，
将为这次盛会加冕——金曲评选。
三十首经典，千挑万选，只能有五首配得上最后的荣耀！
这至高无上的抉择权，我愿慷慨地赐予你。
凭直觉，选出那首能让整个泰拉为之震颤的节奏！
但别急，真正的巅峰之音，还留在现场引爆！
我相信你的品味，别搞砸了，博士。
——————————————————————————————————————————————
综合多方面因素，塞壬乐评组从塞壬唱片截至2024年4月前所有发行曲目中精心挑选出",161775300,明日方舟,2024-10-26T13:25:00+00:00,475098,36101,5146,3860,1427,3770,337,https://www.bilibili.com/video/BV1y21xYiE7b,official_public_aggregate,exact_api,2026-09-02T18:53:23.638473+08:00,678.2452488743171,offline_event,,2024,700.4811324347935,64217.5,0.13516684978678084,0.03008431944567226,0.008644532285970473,3.642987249544627,14.389799635701275,18.21493624772313,11.238615664845172,荒芜拉普兰德,campaign_window,0.8726,-3.566,14,14
BV18L14Y2E9T,《U探泰拉》PV,"10月27号12:00，解锁“谢拉格的商单”。
更多内容，欢迎博士们持续关注《明日方舟》官方自媒体账号。",161775300,明日方舟,2024-10-26T13:20:00+00:00,557237,42521,7127,5911,1782,1259,544,https://www.bilibili.com/video/BV18L14Y2E9T,official_public_aggregate,exact_api,2026-09-02T18:57:04.096719+08:00,678.2487210965394,other_pv,,2024,821.5820873190927,76103.5,0.13657294831463093,0.037203200792481475,0.0032356071115162846,6.0109289617486334,20.40072859744991,19.12568306010929,14.262295081967213,荒芜拉普兰德,campaign_window,0.8725,-3.5695,14,14
BV1mi1WYvEjr,明日方舟×中国电影资料馆「留影烁今」合作先导预告,"「片头的剪辑还顺利吗？」
「明天要一起看初剪了，没忘记吧小兔子！」
被年导拉来做剪辑的阿米娅，正在努力地把年构想的画面「镌刻」在35mm胶片上
浮光流转，留影烁今，有人曾说电影发明以后，人类的生命至少比以前延长了三倍。明日方舟携手@中国电影资料馆 ，共同保护经典中国电影，在科技助力下重焕光影的魅力。",161775300,明日方舟,2024-10-26T13:10:00+00:00,696759,66345,12118,12474,5059,1830,3821,https://www.bilibili.com/video/BV1mi1WYvEjr,official_public_aggregate,exact_api,2026-09-02T18:57:28.278486+08:00,678.2556655409838,event_pv,,2024,1027.280766529621,135361.5,0.19427305567635295,0.06045849425698125,0.008110408333440974,11.839708561020036,29.326047358834245,62.659380692167574,32.33151183970856,荒芜拉普兰德,campaign_window,0.8723,-3.5764,14,14
BV1Sa1WYuEo4,《明日方舟》2024「感谢庆典」活动宣传PV,"《明日方舟》2024「感谢庆典」活动宣传PV

戴上面具，穿好礼服，藏在街巷的好戏马上就要开演。
来吧，别那么无聊——你们可能是最不“狂欢节”的一群人了！",161775300,明日方舟,2024-10-26T12:15:00+00:00,2792938,102462,50332,25160,21108,7961,27923,https://www.bilibili.com/video/BV1Sa1WYuEo4,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,678.2938599854283,event_pv,,2024,4117.592926552513,342673.0,0.12269266270858858,0.04359566879035625,0.012848119077473255,82.14936247723132,79.41712204007287,10.382513661202186,59.799635701275044,荒芜拉普兰德,campaign_window,0.8709,-3.6146,14,14
BV1Nr1WYAEGL,《明日方舟》SideStory「揭幕者们」活动先导PV,"《明日方舟》SideStory「揭幕者们」活动先导PV

别在我耳边念叨什么文明，什么荒野......
我只好奇——他们到底要如何揭开这大幕！",161775300,明日方舟,2024-10-26T12:10:00+00:00,1579940,83541,36001,28358,20110,3940,11744,https://www.bilibili.com/video/BV1Nr1WYAEGL,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,678.2973322076505,event_pv,,2024,2329.2734984785775,284371.0,0.17998848057521172,0.07141220552679216,0.00992695925161715,48.63387978142077,65.39162112932605,49.544626593806925,53.9344262295082,荒芜拉普兰德,campaign_window,0.8708,-3.6181,14,14
BV17wKJ6NEjP,《明日方舟》EP - What an Electromagnetic Night,"7 月 17 日 What an Electromagnetic Night 正式上架各音乐平台

【专辑介绍】
已经习惯了熬夜工作的机械师，就连逃避工作的方式也是熬夜。
只不过，这些由酒精和垃圾食品开启的夜晚，最终总还是会以某种对科学方法堪称亵渎的“学术实践”收场。

【歌曲列表】
What an Electromagnetic Night
What an Electromagnetic Night (Instrumental)",161775300,明日方舟,2026-07-17T03:00:00+00:00,970008,75483,12866,19957,7510,4637,1673,https://www.bilibili.com/video/BV17wKJ6NEjP,official_public_aggregate,exact_api,2026-09-02T18:57:46.935424+08:00,49.679276652094906,music_ep,,2026,19525.405065637085,171451.0,0.17675215049772786,0.06215412656390463,0.0065051009888578235,23.13296903460838,95.62841530054644,46.083788706739526,51.76684881602914,谬因,campaign_window,0.6786,9.0,14,14
BV19GNP6EE7e,《明日方舟》集成战略「沉沦者的黑流树海」宣传PV · 玩法介绍,"《明日方舟》集成战略「沉沦者的黑流树海」宣传PV · 玩法介绍

在得到想要的结果之前，如果一次不成功，就再来一次。
这是成功的秘诀，也是沉沦的开始。
对她，对它们，以及对你们而言，都是如此。

主题网站链接：https://b23.tv/LBs93Ut
_____________
❖「沉沦者的黑流树海」集成战略主题网站【降生的故事】活动现已开启。❖

✦活动时间：2026年7月11日16:00~2026年7月31日3:59
✦活动期间，完成【降生的故事】网页活动并首次分享故事结局即可参与抽奖，可获取“多",161775300,明日方舟,2026-07-12T03:00:00+00:00,2735779,110854,26265,17362,48849,18190,27720,https://www.bilibili.com/video/BV19GNP6EE7e,official_public_aggregate,exact_api,2026-09-02T18:57:32.158721+08:00,54.679276652094906,gameplay_system,,2026,50033.19662413978,385800.0,0.14102016281285878,0.040148710842505916,0.01678132626940992,81.4207650273224,98.72495446265937,22.22222222222222,68.85245901639344,谬因,campaign_window,0.8571,4.0,14,14
BV1SCNj61Eqk,《明日方舟》EP - 悖反构成,"7 月 10 日 悖反构成 正式上架各音乐平台

【专辑介绍】
背向延伸的阴影源自同一束光点，
反之亦然。

【歌曲列表】
悖反构成
悖反构成 (Instrumental)",161775300,明日方舟,2026-07-10T03:00:00+00:00,648340,52140,12142,14829,3670,4150,1602,https://www.bilibili.com/video/BV1SCNj61Eqk,official_public_aggregate,exact_api,2026-09-02T18:57:29.829616+08:00,56.679276652094906,music_ep,,2026,11438.74866257731,124118.0,0.19143967671283585,0.07013295493105469,0.008871888206805071,10.746812386156648,92.89617486338798,60.10928961748634,50.20036429872495,谬因,campaign_window,0.9286,2.0,14,14
BV1bHMe6vEJN,《明日方舟》干员「谬因」技能展示PV,"《明日方舟》干员「谬因」技能展示PV

————————————
故事集「丛林症结」限时活动即将开启

更多活动详情内容详见游戏内公告。",161775300,明日方舟,2026-07-08T03:00:00+00:00,983293,53725,4985,4242,18508,9463,3362,https://www.bilibili.com/video/BV1bHMe6vEJN,official_public_aggregate,exact_api,2026-09-02T18:57:50.848541+08:00,58.679276652094906,operator_pv,谬因,2026,16757.074321653137,143578.5,0.14601802311213444,0.03252031693503361,0.013042907861644495,23.861566484517304,95.26411657559198,23.861566484517304,45.28233151183971,谬因,direct_operator,1.0,0.0,14,14
BV1FFMw6hEdw,《明日方舟》全新故事「丛林症结」活动宣传PV,"故事集「丛林症结」即将开启

我们都染上了致死的疾病，它的名字是“生命的意义”。

———————————— 
详细活动内容敬请关注《明日方舟》游戏内相关公告。",161775300,明日方舟,2026-07-05T03:00:00+00:00,2047548,87404,15772,9530,36671,14701,9693,https://www.bilibili.com/video/BV1FFMw6hEdw,official_public_aggregate,exact_api,2026-09-02T18:57:28.278486+08:00,61.679276652094906,event_pv,,2026,33196.692813848946,274919.0,0.1342674262093001,0.03492128145469606,0.01191376221705181,64.66302367941712,97.81420765027322,17.850637522768668,60.564663023679415,谬因,campaign_window,0.8929,-3.0,14,14
BV1FZ7V6XEpT,《明日方舟》× 《小马宝莉》「魔法与友谊」合作宣传PV,"《明日方舟》× 《小马宝莉》「魔法与友谊」合作宣传PV

魔法闪耀，友谊相伴。
明日方舟携手小马宝莉，邀博士开启奇迹旅程。",161775300,明日方舟,2026-06-28T03:00:00+00:00,2425962,171668,25741,21177,118005,17738,11145,https://www.bilibili.com/video/BV1FZ7V6XEpT,official_public_aggregate,exact_api,2026-09-02T18:57:09.557348+08:00,68.6792766520949,other_pv,,2026,35323.05694320387,651698.5,0.26863508167069394,0.07671183637666212,0.011905792423788995,75.0455373406193,98.36065573770492,93.98907103825137,87.72313296903461,谬因,campaign_window,0.6429,-10.0,14,14
BV1y2736HEc3,《明日方舟》「群生共语」特别公益PV,"《明日方舟》「群生共语」特别公益PV

敦煌 ，地处河西走廊最西端 ，是戈壁、荒漠、绿洲与湿地交织的生命走廊。
明日方舟携手中国绿化基金会，探索野生动物与人类群落的和谐共生路径。我们希望通过收容救助、红外监测、科普宣传等方式缓解人兽冲突；在守护野生动物的同时 ，减少人与自然的边界摩擦。让猞猁等野生动物在这片土地上更加自由地生活。
愿每一次的守护与相遇，都能让这片土地上的生命更靠近一点。

特别鸣谢：@中国绿化基金会",161775300,明日方舟,2026-06-26T09:00:00+00:00,568308,83508,23298,9185,4616,2900,1163,https://www.bilibili.com/video/BV1y2736HEc3,official_public_aggregate,exact_api,2026-09-02T18:35:29.912718+08:00,70.4292766520949,animation_brand,,2026,8069.201147802728,167253.5,0.29430080167796335,0.08144175341540151,0.00714929228516931,6.739526411657559,89.43533697632058,96.53916211293262,58.48816029143898,谬因,campaign_window,0.5804,-11.75,14,14
BV1c1PfzaEsD,《明日方舟》EP - Oath,"3 月 10 日 Oath 正式上架各音乐平台

【专辑介绍】
穿行于夜幕，点燃了猩红。
暴雨将街道染上锈蚀，雨滴敲出陌生的节奏。
而那道冷白的刃口，依旧锋利如旧。
【歌曲列表】
Oath
Oath (Instrumental)",161775300,明日方舟,2026-03-10T02:56:09+00:00,1782432,72835,27929,29527,15179,19841,38715,https://www.bilibili.com/video/BV1c1PfzaEsD,official_public_aggregate,exact_api,2026-09-02T18:57:28.278486+08:00,178.681950263206,music_ep,,2026,9975.44518276414,282403.0,0.15843689969659433,0.057316071524748206,0.03285174413385756,55.919854280510016,90.89253187613843,32.96903460837887,59.526411657559194,贝洛内,campaign_window,0.9287,1.9973,14,14
BV1d1Paz1Eds,《明日方舟》干员「贝洛内」技能展示PV,"《明日方舟》干员「贝洛内」技能展示PV

————————————
故事集「十字路口」限时活动即将开启

更多活动详情内容详见游戏内公告。",161775300,明日方舟,2026-03-08T03:00:00+00:00,1172141,57454,5903,4169,20021,54780,3465,https://www.bilibili.com/video/BV1d1Paz1Eds,official_public_aggregate,exact_api,2026-09-02T18:53:00.696764+08:00,180.6792766520949,operator_pv,贝洛内,2026,6487.412511934082,221563.5,0.1890246139329654,0.029230271784708495,0.04969112077813164,31.147540983606557,88.16029143897997,57.01275045537341,56.01092896174863,贝洛内,direct_operator,1.0,0.0,14,14
